f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.711525,0,82.89681,65.90251,0.9304639,0.3389904,-0.7236923,-0.601128,0.09156415,-0.3842777,-0.9186657,-0.1983443,-0.3217401,-0.9258201,-0.3311411,-0.2253547,0.9162755,-0.4793907,-0.2848786,0.8300775,0,1,1,0,0,25.5725,65.87547,72.02888,18.46316,17.60942,6.700162,80.47083,6.926631,59.09698,R
1,1.814156,0,82.89681,64.52316,0.6759359,0.4101483,-0.6114246,-0.6767114,0.1144692,-0.379596,-0.9180433,-0.1199457,-0.3086653,-0.9435776,-0.2980665,-0.2402635,0.9238126,-0.4007345,-0.2828803,0.8714302,0,1,1,0,0,27.52201,66.20855,72.37478,17.94387,17.14451,7.040771,82.36421,8.407931,55.32567,R
1,1.822824,0,82.89681,62.31314,0.8564011,0.4469711,-0.6149105,-0.6496937,0.1677647,-0.461431,-0.8711696,-0.1112384,-0.376159,-0.9198534,-0.3091006,-0.3404701,0.887996,-0.4994515,-0.3316357,0.8003536,0,1,1,0,0,26.52062,64.85882,71.45745,17.52906,16.22482,6.749419,77.70288,8.369899,54.02904,R
1,1.739727,0,82.89681,61.01579,1,0.4535727,-0.5827706,-0.6742776,0.2012944,-0.4519218,-0.8690496,-0.01549227,-0.3663638,-0.9303427,-0.3284174,-0.5185123,0.7894853,-0.5234045,-0.488825,0.697924,0,1,1,0,0,26.55027,65.01273,71.8602,18.18526,16.37326,7.389004,73.14108,8.589965,52.78693,R
1,1.761287,0,82.89681,60.35289,0.9896696,0.4393747,-0.5813447,-0.6848272,0.2046873,-0.475307,-0.8556789,0.008956028,-0.405729,-0.9139495,-0.3336674,-0.5119959,0.7915341,-0.5250491,-0.4859577,0.6986907,0,1,1,0,0,26.74842,64.71511,71.40071,18.19822,16.4195,7.352222,72.7606,8.422787,51.62522,R
1,1.787143,0,82.89681,62.67444,0.8828846,0.450749,-0.6032658,-0.6579481,0.1734267,-0.4327955,-0.8846531,-0.0599728,-0.3322214,-0.9412928,-0.3227148,-0.3877866,0.8634099,-0.5019333,-0.384205,0.7748867,0,1,1,0,0,26.79454,65.43161,72.14935,17.54163,16.31231,6.882547,77.4565,8.778298,54.28808,R
1,1.86845,0,82.89681,63.63921,0.6138644,0.4411812,-0.6109046,-0.6573848,0.1516841,-0.4231715,-0.8932625,-0.1406382,-0.3415293,-0.9292893,-0.282449,-0.1922155,0.9398275,-0.4056782,-0.2299668,0.8846132,0,1,1,0,0,27.23157,65.5405,71.73306,18.14001,17.23603,6.868182,82.77824,8.593128,54.74549,R
1,1.815636,0,82.89681,65.09952,0.6805893,0.3875356,-0.6558369,-0.647838,0.09139793,-0.4195499,-0.9031192,-0.1464019,-0.3224666,-0.9351907,-0.3281955,-0.1868668,0.9259419,-0.3937778,-0.2281329,0.8904462,0,1,1,0,0,27.19174,65.76333,72.05828,18.60261,17.79943,7.416929,83.18547,8.714089,56.03195,R
1,1.676837,0,82.89681,66.10537,1,0.3597021,-0.7129389,-0.6019406,0.09811878,-0.3436702,-0.9339504,-0.1891887,-0.3313593,-0.9243423,-0.3554246,-0.2880684,0.8892075,-0.5147008,-0.3038211,0.801733,0,1,1,0,0,24.97716,66.39724,72.04955,18.52332,17.25574,6.898428,78.70418,5.812124,59.82128,R
1,1.657079,0,82.89681,65.43156,1,0.3433258,-0.6922745,-0.634731,0.07181091,-0.3258254,-0.9426988,-0.2066212,-0.2545697,-0.9447232,-0.321648,-0.3095672,0.8948244,-0.4808266,-0.3271767,0.8134871,0,1,1,0,0,25.19711,66.43985,72.57702,18.58473,17.09906,7.065044,79.54364,6.786327,58.86428,R
