@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,R,U,V,W}

@DATA
1,2.637691,1,86.4614,23.23209,0.9535723,-0.1228755,-0.06421822,-0.9903421,0.3005303,0.9536968,-0.01199149,0.1350193,0.9908417,-0.001617272,0.01693157,0.9969777,-0.07582013,-0.162736,0.9615133,-0.2213803,0,0,0,0,0,44.7148,38.08208,38.8264,35.22039,29.73269,8.802956,7.923201,4.717448,12.13874,A
1,2.64807,1,86.4614,24.6772,0.9079672,-0.1360538,-0.05635155,-0.9890975,0.3312525,0.9432972,0.02149912,0.1698414,0.9850736,0.02799685,0.0500197,0.9968388,-0.0617285,-0.1266802,0.9713603,-0.2010257,0,0,0,0,0,44.65662,37.32705,38.08204,34.93999,29.52579,8.764616,7.62693,4.806452,13.107,A
1,2.663032,1,86.4614,20.94292,0.935164,-0.114076,-0.07486787,-0.990647,0.3303706,0.9412976,0.06938355,0.172637,0.9837418,0.04948313,0.04911117,0.9965791,-0.06646915,-0.1285158,0.9712235,-0.2005207,0,0,0,0,0,44.65485,36.21834,37.23763,34.63462,29.7305,8.251219,7.220357,4.671432,14.15635,A
1,2.644768,1,86.4614,15.59375,0.976644,-0.09990145,-0.1209888,-0.987614,0.3019074,0.9501395,0.0780195,0.1366247,0.9899159,0.03741872,0.005716509,0.9943424,-0.1060684,-0.1794693,0.9591086,-0.2188641,0,0,0,0,0,44.24041,35.69207,37.44296,35.858,30.55507,8.47928,6.902651,4.801722,14.56244,A
1,2.614524,1,86.4614,9.855809,1,-0.08470668,-0.1141353,-0.9898474,0.2854568,0.9575419,0.04034691,0.1024867,0.993955,0.03936985,-0.04282896,0.9937598,-0.1029914,-0.2379688,0.9423769,-0.2351523,0,0,0,0,0,43.75928,36.78373,37.7962,36.68318,30.86725,9.097912,7.020692,5.043288,11.64502,A
1,2.693244,1,86.4614,19.27753,0.9341604,-0.09006751,-0.0757505,-0.9930508,0.3400928,0.9315683,0.1285205,0.1798061,0.9772675,0.1123297,0.05149423,0.9985488,-0.01577118,-0.1271197,0.9781283,-0.1646379,0,0,0,0,0,44.1576,34.92495,35.77721,33.74383,28.99387,8.31573,6.929792,4.716973,14.9912,A
1,2.894608,1,86.4614,29.56106,0.7174527,-0.1413524,-0.0726536,-0.9872897,0.380439,0.9047422,0.1915927,0.2411066,0.9458564,0.2173092,0.1020432,0.9771506,0.1864511,-0.07634176,0.9962918,0.03968143,1,0,0,0,0,43.45201,33.11646,32.48416,27.93982,23.96644,7.896206,8.283349,4.692225,17.39355,A
1,2.902128,1,86.4614,26.11386,0.7732862,-0.1324115,-0.08061446,-0.9879112,0.3604446,0.9103441,0.203355,0.2167986,0.9494415,0.2270667,0.06921842,0.9807791,0.1824315,-0.1156443,0.9925802,0.03756205,0,0,0,0,0,43.87679,32.45185,32.08429,28.14612,24.11505,7.793096,7.701718,4.7168,17.66381,A
1,2.935178,1,86.4614,27.07106,0.7559243,-0.1097866,-0.1121708,-0.9876055,0.3930437,0.8965488,0.204247,0.2522766,0.9423779,0.219728,0.1182163,0.9779792,0.1719928,-0.05127126,0.9984298,0.02256515,1,0,0,0,0,44.76965,32.625,31.85333,27.54738,23.50721,7.951573,8.074986,4.767058,18.19987,A
1,2.896506,1,86.4614,24.68363,0.7915167,-0.1039929,-0.09109123,-0.9903979,0.3562906,0.9061061,0.2280982,0.2087021,0.9524149,0.2221472,0.0768493,0.9842089,0.1594587,-0.09063948,0.9954677,0.02878289,0,0,0,0,0,45.13017,32.13309,32.07404,28.44654,24.10069,7.992875,7.54472,4.618045,18.65688,A
